,Tucson city,New York city,San Francisco city,Boston city,Washington city,Chicago city,Philadelphia city,Seattle city,Baltimore city,Los Angeles city,Milwaukee city,Portland city,Denver city,San Jose city,Detroit city,Las Vegas city,Houston city,San Diego city,Dallas city,Columbus city,Austin city,San Antonio city,Phoenix city,Charlotte city,Albuquerque city,Indianapolis city (balance),El Paso city,Fort Worth city,Memphis city,Louisville/Jefferson County metro government (balance),Nashville-Davidson metropolitan government (balance),Jacksonville city,Oklahoma City city
11,1.0,0.999995994457,0.995494968617,0.940506055455,0.798274368417,0.813176583445,0.789727818629,0.413881206188,0.316699845643,0.385293955805,0.112834296502,0.0362713723899,0.0262211747572,0.0621513373077,0.0305986221431,0.023555330157,0.0139847602643,0.0164758978435,0.00858916750454,0.00714862401101,0.00204624566252,0.00162342892827,0.00108957981978,0.000785170635896,0.000897839317987,0.000184316362464,0.000316872443025,0.000187537921051,7.82618207116e-05,2.11885321173e-05,1.33417026438e-06,2.14061882442e-07,1.02044777073e-07
12,1.0,0.999987757473,0.990690029877,0.903316195392,0.723636863187,0.72641576432,0.697203526261,0.306600123327,0.218175714039,0.274952119434,0.062643637091,0.0171656113649,0.0118606890698,0.0312517072192,0.0137500174069,0.0102468902399,0.00594235997615,0.00684169295485,0.00328816699617,0.00260995874314,0.000649823518036,0.000489327583221,0.000312806884045,0.000221079995059,0.000250947104582,4.35668857643e-05,7.78811116703e-05,4.35248367943e-05,1.69540763121e-05,3.8701903865e-06,1.83242723439e-07,2.41221060904e-08,1.08488418249e-08
13,1.0,0.999965630579,0.982254729415,0.854079147237,0.644716720036,0.626480325423,0.593088705362,0.216643693223,0.142221471617,0.185304260119,0.0325333328731,0.00762486199811,0.00503459513171,0.0146762814244,0.0057592459968,0.00415986545408,0.00237487557627,0.00265293721654,0.00117645913649,0.00088588102058,0.00019249502167,0.000136917184664,8.3349743826e-05,5.79874963273e-05,6.50441583632e-05,9.57575186866e-06,1.77225441228e-05,9.35734560203e-06,3.4182335773e-06,6.54826275426e-07,2.33274013439e-08,2.51428178277e-09,1.06924358256e-09
14,1.0,0.99991074049,0.968561848394,0.793622600378,0.566784351161,0.520127663868,0.484860217271,0.146202498232,0.0878738492667,0.118052555047,0.0158535072815,0.00319050247107,0.00201281833334,0.00645968346657,0.00225756407459,0.00158254441875,0.000895137338384,0.000964683310006,0.000395069756927,0.000280828573644,5.34334387112e-05,3.57396042616e-05,2.07163908348e-05,1.42360747597e-05,1.57131014417e-05,1.96696670418e-06,3.75327086688e-06,1.87330930235e-06,6.44529436489e-07,1.03188627198e-07,2.76755218742e-09,2.43768005781e-10,9.82220971224e-11
15,1.0,0.999784243401,0.947878206044,0.724232755944,0.493959891475,0.41493137959,0.380308705551,0.0943692576416,0.0515619686768,0.0711916418881,0.00727063679145,0.00126164502577,0.000760360914768,0.00267366046964,0.000831266635171,0.000566323643042,0.000318952681644,0.000330212177695,0.000124988914531,8.34875907195e-05,1.39540070065e-05,8.74123988659e-06,4.82419229697e-06,3.28483301448e-06,3.55364601501e-06,3.79245831073e-07,7.4311833953e-07,3.50835793861e-07,1.14132254536e-07,1.52158672329e-08,3.0743674273e-10,2.2091217744e-11,8.44857517279e-12
16,1.0,0.999512025408,0.918641203634,0.649210544754,0.428548261892,0.317721768028,0.285965710893,0.0583447831225,0.0287904270698,0.0407066190398,0.00314716909076,0.00047282240093,0.000272161190461,0.00104387602139,0.000288499437504,0.000191290765105,0.000107661371411,0.000106766286765,3.73765601003e-05,2.33629128736e-05,3.44017429266e-06,2.01102104158e-06,1.05666978345e-06,7.14940059265e-07,7.55370822003e-07,6.88959427286e-08,1.38107765335e-07,6.1716282751e-08,1.90488084195e-08,2.10822770352e-09,3.21085380506e-11,1.87916349148e-12,6.83231249354e-13
17,1.0,0.998962543754,0.879772439028,0.572209309572,0.371044511538,0.233423122919,0.206088487087,0.0345980956986,0.0153277624861,0.0221085553586,0.00128928499437,0.000168356327934,9.25323135127e-05,0.000385554890682,9.46684288566e-05,6.1177249576e-05,3.44927389129e-05,3.2706491929e-05,1.05954060755e-05,6.17456650243e-06,8.03115300263e-07,4.36706226625e-07,2.18462727575e-07,1.47242648074e-07,1.5144358545e-07,1.18321245024e-08,2.41794569922e-08,1.02344618336e-08,3.00603164582e-09,2.75474754119e-10,3.16413562018e-12,1.50768286744e-13,5.21804821574e-14
18,1.0,0.997918049623,0.830949096197,0.496582193755,0.320642236416,0.16455079636,0.14238280339,0.0197015738636,0.00779558649215,0.0114264579055,0.000501146466126,5.70817192141e-05,2.99481930296e-05,0.000135072774951,2.94547292317e-05,1.85767530012e-05,1.05079741478e-05,9.51875844524e-06,2.85458856275e-06,1.54585933276e-06,1.78015902019e-07,8.97935779065e-08,4.27661133173e-08,2.877528682e-08,2.87289059209e-08,1.92666549381e-09,4.00070587769e-09,1.6050967222e-09,4.49777548539e-10,3.40566463919e-11,2.95097279945e-13,1.14352971536e-14,3.88578058619e-15
19,1.0,0.996041768575,0.772757484378,0.424928592073,0.275942749347,0.111352654972,0.0943555125504,0.0107846125888,0.00379433835047,0.0056300296913,0.000185266869773,1.8465666398e-05,9.24505123556e-06,4.49937605429e-05,8.71208902098e-06,5.36951923824e-06,3.04922377015e-06,2.63839315173e-06,7.32611750598e-07,3.67623911979e-07,3.75546269638e-08,1.75308976225e-08,7.94933974202e-09,5.34944366581e-09,5.17132303646e-09,2.98236657592e-10,6.27396579134e-10,2.38763453453e-10,6.39677200098e-11,3.99524857642e-12,2.62012633812e-14,8.881784197e-16,4.4408920985e-16
20,1.0,0.992846632845,0.706683947921,0.358922501298,0.23558425502,0.0723830018386,0.060023299977,0.00568021651902,0.00177036716447,0.00264929081234,6.52839060691e-05,5.70970865399e-06,2.72698226189e-06,1.42828300869e-05,2.45549377587e-06,1.48076353723e-06,8.44241174747e-07,6.98026612955e-07,1.79475241779e-07,8.32502666803e-08,7.55659435026e-09,3.25813742652e-09,1.40662181902e-09,9.48133571654e-10,8.85559403585e-10,4.39890346371e-11,9.34968769073e-11,3.37754268998e-11,8.66684501943e-12,4.45976588992e-13,2.22044604925e-15,2.22044604925e-16,2.22044604925e-16
21,1.0,0.98767409624,0.634944462892,0.299391591412,0.198627354954,0.0452344364098,0.0366871205914,0.00288099337981,0.000793045196185,0.0011926470731,2.19724930794e-05,1.69027074537e-06,7.6983695485e-07,4.3296410579e-06,6.60922236495e-07,3.90416744378e-07,2.2338467498e-07,1.7662248275e-07,4.20481367502e-08,1.79927643895e-08,1.45308920452e-09,5.77753844766e-10,2.37488140264e-10,1.60538027316e-10,1.4460521669e-10,6.19548856662e-12,1.3271828081e-11,4.55457893622e-12,1.12099218796e-12,4.7517545454e-14,3.33066907388e-16,2.22044604925e-16,2.22044604925e-16
22,1.0,0.979693286183,0.560197630687,0.246543382052,0.164666880573,0.0272021599092,0.0215666980069,0.00140821442469,0.000341549904821,0.000514479136458,7.07690502921e-06,4.79786661178e-07,2.08312733285e-07,1.25572330278e-06,1.70225786356e-07,9.86030720407e-08,5.65753601744e-08,4.28203128511e-08,9.43714373314e-09,3.71910469088e-09,2.67505573248e-10,9.79574199533e-11,3.83386655756e-11,2.60153010245e-11,2.25646168417e-11,8.34887714518e-13,1.79845027759e-12,5.86641846212e-13,1.38777878078e-13,4.88498130835e-15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
23,1.0,0.967930094424,0.485211203495,0.200221452226,0.133735436276,0.01575683418,0.0122063036795,0.000663834567102,0.000141611234566,0.000212996180346,2.18507115535e-06,1.30767340067e-07,5.41062535886e-08,3.49065206628e-07,4.20303447601e-08,2.38961045396e-08,1.37353555196e-08,9.96328342051e-09,2.03219729933e-09,7.36597671747e-10,4.72232253301e-11,1.59106061659e-11,5.92925708531e-12,4.04165589885e-12,3.37130323658e-12,1.07913677994e-13,2.33146835171e-13,7.23865412056e-14,1.64313007645e-14,5.55111512313e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
24,1.0,0.951332061281,0.41255351308,0.160107163148,0.106102849842,0.00880048657891,0.00665849376612,0.00030201100374,5.65914205726e-05,8.4754541772e-05,6.47827743228e-07,3.42673192044e-08,1.35073753293e-08,9.31535162341e-08,9.96552351751e-09,5.5658380127e-09,3.20122173214e-09,2.22824370066e-09,4.20485868347e-10,1.40032985207e-10,8.00604027518e-12,2.48001619241e-12,8.79962769318e-13,6.02851102371e-13,4.83169060317e-13,1.3433698598e-14,2.89768209427e-14,8.54871728961e-15,1.99840144433e-15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
25,1.0,0.928868237485,0.344362188296,0.125833130464,0.0820675468805,0.00474415298005,0.00350443413873,0.000132697399877,2.182209222e-05,3.24597345734e-05,1.84709640361e-07,8.64425619973e-09,3.24512716698e-09,2.39017935444e-08,2.27257312968e-09,1.24777699284e-09,7.17219394986e-10,4.79663642139e-10,8.37108160567e-11,2.55939713867e-11,1.30540023235e-12,3.71591646342e-13,1.25566224085e-13,8.65973959208e-14,6.66133814775e-14,1.66533453694e-15,3.5527136788e-15,9.99200722163e-16,3.33066907388e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
26,1.0,0.899654852109,0.28221379855,0.0970181418022,0.0618022177889,0.00247093757923,0.00178139681303,5.634878538e-05,8.12802576788e-06,1.19808477217e-05,5.07195000443e-08,2.10159678549e-09,7.51184892067e-10,5.9049010126e-09,4.99168151258e-10,2.69608224635e-10,1.54674273389e-10,9.95143967231e-11,1.60547131145e-11,4.5039527663e-12,2.04947170346e-13,5.36237720894e-14,1.72084568817e-14,1.1990408666e-14,8.881784197e-15,3.33066907388e-16,4.4408920985e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
27,1.0,0.863089668627,0.22709082977,0.0732560748532,0.0452776382172,0.00124463760868,0.000875473879991,2.31417960093e-05,2.9270997437e-06,4.26705471068e-06,1.34305547794e-08,4.92977325628e-10,1.67728719802e-10,1.4064240883e-09,1.05748076962e-10,5.62162538742e-11,3.21481730126e-11,1.99218419539e-11,2.96984659087e-12,7.64277530152e-13,3.10862446895e-14,7.54951656745e-15,2.44249065418e-15,1.66533453694e-15,1.11022302463e-15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
28,1.0,0.818972729815,0.179424243385,0.0540933440703,0.0322584369404,0.000606898814121,0.000416380111192,9.19834666468e-06,1.02011556757e-06,1.46816181057e-06,3.43389616742e-09,1.11690878768e-10,3.61645158264e-11,3.23351123654e-10,2.16341389248e-11,1.13247189404e-11,6.44739817091e-12,3.85269594005e-12,5.30464561166e-13,1.25122134875e-13,4.55191440096e-15,1.11022302463e-15,4.4408920985e-16,3.33066907388e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
29,1.0,0.767590616419,0.139182942276,0.039018200873,0.0223480748032,0.000286735472334,0.000191826975141,3.54106256029e-06,3.44345446601e-07,4.88543225763e-07,8.48713099799e-10,2.44657627491e-11,7.53730411418e-12,7.18431980573e-11,4.27913260381e-12,2.20645723914e-12,1.2490009027e-12,7.20534742982e-13,9.1704421834e-14,1.99840144433e-14,7.77156117238e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
30,1.0,0.709746031332,0.105983555012,0.0274702794379,0.0150563193982,0.000131377869301,8.56829396382e-05,1.32123206986e-06,1.12674844677e-07,1.57386297772e-07,2.02997174625e-10,5.18651788184e-12,1.52000634301e-12,1.54425361387e-11,8.19344592173e-13,4.16333634234e-13,2.34035013591e-13,1.30562227696e-13,1.53210777398e-14,3.10862446895e-15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
31,1.0,0.646723647942,0.0792008557244,0.0188669794286,0.00986697644683,5.84260398641e-05,3.71380618706e-05,4.78139895566e-07,3.57671936513e-08,4.91351338505e-08,4.70348204828e-11,1.06503694752e-12,2.96984659087e-13,3.2145397455e-12,1.51989532071e-13,7.61612994893e-14,4.25215418431e-14,2.28705943073e-14,2.55351295664e-15,4.4408920985e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
32,1.0,0.580194633875,0.0580669436495,0.0126374371299,0.00629189004459,2.52397919391e-05,1.56330170595e-05,1.67944788854e-07,1.10227657002e-08,1.48792750343e-08,1.05675468376e-11,2.12052597703e-13,5.62883073485e-14,6.48592290986e-13,2.74225087082e-14,1.35447209004e-14,7.54951656745e-15,3.88578058619e-15,5.55111512313e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
33,1.0,0.512073335694,0.0417536128981,0.00825448103363,0.00390554733572,1.05997565318e-05,6.39598104124e-06,5.72946838862e-08,3.30029692464e-09,4.37438640866e-09,2.30437890991e-12,4.10782519111e-14,1.04360964315e-14,1.27009514017e-13,4.88498130835e-15,2.33146835171e-15,1.44328993201e-15,7.77156117238e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
34,1.0,0.444347713055,0.0294364023054,0.00525794494471,0.00236088910118,4.33068927441e-06,2.54529762012e-06,1.89973512477e-08,9.60657664528e-10,1.24956645031e-09,4.88054041625e-13,7.77156117238e-15,1.99840144433e-15,2.42028619368e-14,8.881784197e-16,5.55111512313e-16,4.4408920985e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
35,1.0,0.378908561817,0.0203409794746,0.00326669027618,0.00139047033621,1.72256030251e-06,9.85934328512e-07,6.12619166507e-09,2.72033617854e-10,3.4709679575e-10,1.00586206031e-13,1.55431223448e-15,4.4408920985e-16,4.55191440096e-15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
36,1.0,0.317400959802,0.0137735279354,0.00198002943579,0.000798262172765,6.67481220296e-07,3.71990458548e-07,1.92259252962e-09,7.49875717077e-11,9.38243926996e-11,2.02060590482e-14,4.4408920985e-16,2.22044604925e-16,8.881784197e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
37,1.0,0.261115559535,0.00913730661279,0.00117122116292,0.000446924939959,2.52132103196e-07,1.36795716532e-07,5.87564441545e-10,2.01341165962e-11,2.46980214058e-11,3.99680288865e-15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
38,1.0,0.210929062977,0.00593786771977,0.000676331146983,0.000244138539675,9.28979270176e-08,4.90613382143e-08,1.74968262101e-10,5.26878540796e-12,6.33559871233e-12,7.77156117238e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
39,1.0,0.167294474286,0.00377962241019,0.000381412148546,0.000130183691634,3.34060178409e-08,1.71707515983e-08,5.07988096032e-11,1.34459110512e-12,1.58473234535e-12,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
40,1.0,0.130274324696,0.00235647984945,0.000210142091173,6.77950829349e-05,1.17307191738e-08,5.86769177691e-09,1.43876022207e-11,3.34843264227e-13,3.86801701779e-13,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
41,1.0,0.0996051624958,0.00143910294319,0.000113158623132,3.44953341422e-05,4.02471689309e-09,1.95887750465e-09,3.97737398572e-12,8.14903700075e-14,9.21485110439e-14,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
42,1.0,0.074779597921,0.000860932636592,5.95789027695e-05,1.7156866021e-05,1.34982047761e-09,6.39194031038e-10,1.07380770942e-12,1.93178806285e-14,2.15383266777e-14,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
43,1.0,0.0551328064285,0.000504603379144,3.0683256053e-05,8.34490231039e-06,4.42747616347e-10,2.03965733192e-10,2.83217893582e-13,4.66293670343e-15,4.88498130835e-15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
44,1.0,0.0399228878919,0.000289804141415,1.54627503449e-05,3.97096094229e-06,1.42094225275e-10,6.36775077112e-11,7.30526750203e-14,1.11022302463e-15,1.11022302463e-15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
45,1.0,0.0283979432229,0.000163122858934,7.62813112876e-06,1.84944487924e-06,4.46405135079e-11,1.9458656908e-11,1.85407245112e-14,4.4408920985e-16,3.33066907388e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
46,1.0,0.0198463163166,9.00063852527e-05,3.68521024385e-06,8.43400552064e-07,1.37340139261e-11,5.82278669725e-12,4.66293670343e-15,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
